time;normal;hipox;imm;tum
2850;172;1;6;0
2851;172;1;6;0
2852;172;1;6;0
2853;172;1;6;0
2854;172;1;6;0
2855;172;1;6;0
2856;172;1;6;0
2857;172;1;6;0
2858;172;1;6;0
2859;172;1;6;0
2860;172;1;6;0
2861;172;1;6;0
2862;172;1;6;0
2863;172;1;6;0
2864;172;1;6;0
2865;172;1;6;0
2866;172;1;6;0
2867;172;1;6;0
2868;172;1;6;0
2869;172;1;6;0
2870;172;1;6;0
2871;172;1;6;0
2872;172;1;6;0
2873;172;1;6;0
2874;172;1;6;0
2875;172;1;6;0
2876;172;1;6;0
2877;172;1;6;0
2878;172;1;6;0
2879;172;1;6;0
2880;172;1;6;0
2881;172;1;6;0
2882;172;1;6;0
2883;172;1;6;0
2884;172;1;6;0
2885;172;1;6;0
2886;172;1;6;0
2887;172;1;6;0
2888;172;1;6;0
2889;172;1;6;0
2890;172;1;6;0
2891;172;1;6;0
2892;172;1;6;0
2893;172;1;6;0
2894;172;1;6;0
2895;172;1;6;0
2896;172;1;6;0
2897;172;1;6;0
2898;172;1;6;0
2899;172;1;6;0
2900;172;1;6;0
2901;172;1;6;0
2902;172;1;6;0
2903;172;1;6;0
2904;172;1;6;0
2905;172;1;6;0
2906;172;1;6;0
2907;172;1;6;0
2908;172;1;6;0
2909;172;1;6;0
2910;172;1;6;0
2911;172;1;6;0
2912;172;1;6;0
2913;172;1;6;0
2914;172;1;6;0
2915;172;1;6;0
2916;172;1;6;0
2917;172;1;6;0
2918;172;1;6;0
2919;172;1;6;0
2920;172;1;6;0
2921;172;1;6;0
2922;172;1;6;0
2923;172;1;6;0
2924;172;1;6;0
2925;172;1;6;0
2926;172;1;6;0
2927;172;1;6;0
2928;172;1;6;0
2929;172;1;6;0
2930;172;1;6;0
2931;172;1;6;0
2932;172;1;6;0
2933;172;1;6;0
2934;172;1;6;0
2935;172;1;5;0
2936;172;1;5;0
2937;172;1;5;0
2938;172;1;5;0
2939;172;1;5;0
2940;172;1;5;0
2941;172;1;5;0
2942;172;1;5;0
2943;172;1;5;0
2944;172;1;5;0
2945;172;1;5;0
2946;172;1;5;0
2947;172;1;5;0
2948;172;1;5;0
2949;172;1;5;0
2950;172;1;5;0
2951;172;1;5;0
2952;172;1;5;0
2953;172;1;5;0
2954;172;1;5;0
2955;172;1;5;0
2956;172;1;5;0
2957;172;1;5;0
2958;172;1;5;0
2959;172;1;5;0
2960;172;1;5;0
2961;172;1;5;0
2962;172;1;5;0
2963;172;1;5;0
2964;172;1;5;0
2965;172;1;5;0
2966;172;1;5;0
2967;172;1;5;0
2968;172;1;5;0
2969;172;1;5;0
2970;172;1;5;0
2971;172;1;5;0
2972;172;1;5;0
2973;172;1;5;0
2974;172;1;5;0
2975;172;1;5;0
2976;172;1;5;0
2977;172;1;5;0
2978;172;1;5;0
2979;172;1;5;0
2980;172;1;5;0
2981;172;1;5;0
2982;172;1;5;0
2983;172;1;5;0
2984;172;1;5;0
2985;172;1;5;0
2986;172;1;5;0
2987;172;1;5;0
2988;172;1;5;0
2989;172;1;5;0
2990;172;1;5;0
2991;172;1;5;0
2992;172;1;5;0
2993;172;1;5;0
2994;172;1;5;0
2995;172;1;5;0
2996;172;1;5;0
2997;172;1;5;0
2998;172;1;5;0
2999;172;1;5;0
3000;172;1;5;0
3001;172;1;5;0
3002;172;1;5;0
3003;172;1;5;0
3004;172;1;5;0
3005;172;1;5;0
3006;172;1;5;0
3007;172;1;5;0
3008;172;1;5;0
3009;172;1;5;0
3010;172;1;5;0
3011;172;1;5;0
3012;172;1;5;0
3013;172;1;5;0
3014;172;1;5;0
3015;172;1;5;0
3016;172;1;5;0
3017;172;1;5;0
3018;172;1;5;0
3019;172;1;5;0
3020;172;1;5;0
3021;172;1;5;0
3022;172;1;5;0
3023;172;1;5;0
3024;172;1;5;0
3025;172;1;5;0
3026;172;1;5;0
3027;172;1;5;0
3028;172;1;5;0
3029;172;1;5;0
3030;172;1;5;0
3031;172;1;5;0
3032;172;1;5;0
3033;172;1;5;0
3034;172;1;5;0
3035;172;1;5;0
3036;172;1;5;0
3037;172;1;5;0
3038;172;1;5;0
3039;172;1;5;0
3040;172;1;5;0
3041;172;1;5;0
3042;172;1;5;0
3043;172;1;5;0
3044;172;1;5;0
3045;172;1;5;0
3046;172;1;5;0
3047;172;1;5;0
3048;172;1;5;0
3049;172;1;5;0
3050;172;1;5;0
3051;172;1;5;0
3052;172;1;5;0
3053;172;1;5;0
3054;172;1;5;0
3055;172;1;5;0
3056;172;1;5;0
3057;172;1;5;0
3058;172;1;5;0
3059;172;1;5;0
3060;172;1;5;0
3061;172;1;5;0
3062;172;1;5;0
3063;172;1;5;0
3064;172;1;5;0
3065;172;1;5;0
3066;172;1;5;0
3067;172;1;5;0
3068;172;1;5;0
3069;172;1;5;0
3070;172;1;5;0
3071;172;1;5;0
3072;172;1;5;0
3073;172;1;5;0
3074;172;1;5;0
3075;172;1;5;0
3076;172;1;5;0
3077;172;1;5;0
3078;172;1;5;0
3079;172;1;5;0
3080;172;1;5;0
3081;172;1;5;0
3082;172;1;5;0
3083;172;1;5;0
3084;172;1;5;0
3085;172;1;5;0
3086;172;1;5;0
3087;172;1;5;0
3088;172;1;5;0
3089;172;1;5;0
3090;172;1;5;0
3091;172;1;5;0
3092;172;1;5;0
3093;172;1;5;0
3094;172;1;5;0
3095;172;1;5;0
3096;172;1;5;0
3097;172;1;5;0
3098;172;1;5;0
3099;172;1;5;0
3100;172;1;5;0
3101;172;1;5;0
3102;172;1;5;0
3103;172;1;5;0
3104;172;1;5;0
3105;172;1;5;0
3106;172;1;5;0
3107;172;1;5;0
3108;172;1;5;0
3109;172;1;5;0
3110;172;1;5;0
3111;172;1;5;0
3112;172;1;5;0
3113;172;1;5;0
3114;172;1;5;0
3115;172;1;5;0
3116;172;1;5;0
3117;172;1;5;0
3118;172;1;5;0
3119;172;1;5;0
3120;172;1;5;0
3121;172;1;5;0
3122;172;1;5;0
3123;172;1;5;0
3124;172;1;5;0
3125;172;1;5;0
3126;172;1;5;0
3127;172;1;5;0
3128;172;1;5;0
3129;172;1;5;0
3130;172;1;5;0
3131;172;1;5;0
3132;172;1;5;0
3133;172;1;5;0
3134;172;1;5;0
3135;172;1;5;0
3136;172;1;5;0
3137;172;1;5;0
3138;172;1;5;0
3139;172;1;5;0
3140;172;1;5;0
3141;172;1;5;0
3142;172;1;5;0
3143;172;1;5;0
3144;172;1;5;0
3145;172;1;5;0
3146;172;1;5;0
3147;172;1;5;0
3148;172;1;5;0
3149;172;1;5;0
3150;172;1;5;0
3151;172;1;5;0
3152;172;1;5;0
3153;172;1;5;0
3154;172;1;5;0
3155;172;1;5;0
3156;172;1;5;0
3157;172;1;5;0
3158;172;1;5;0
3159;172;1;5;0
3160;172;1;5;0
3161;172;1;5;0
3162;172;1;5;0
3163;172;1;5;0
3164;172;1;5;0
3165;172;1;5;0
3166;172;1;5;0
3167;172;1;5;0
3168;172;1;5;0
3169;172;1;5;0
3170;172;1;5;0
3171;172;1;5;0
3172;172;1;5;0
3173;172;1;5;0
3174;172;1;5;0
3175;172;1;5;0
3176;172;1;5;0
3177;172;1;5;0
3178;172;1;5;0
3179;172;1;5;0
3180;172;1;5;0
3181;172;1;5;0
3182;172;1;5;0
3183;172;1;5;0
3184;172;1;5;0
3185;172;1;5;0
3186;172;1;5;0
3187;172;1;5;0
3188;172;1;5;0
3189;172;1;5;0
3190;172;1;5;0
3191;172;1;5;0
3192;172;1;5;0
3193;172;1;5;0
3194;172;1;5;0
3195;172;1;5;0
3196;172;1;5;0
3197;172;1;5;0
3198;172;1;5;0
3199;172;1;5;0
3200;172;1;5;0
3201;172;1;5;0
3202;172;1;5;0
3203;172;1;5;0
3204;172;1;5;0
3205;172;1;5;0
3206;172;1;5;0
3207;172;1;5;0
3208;172;1;5;0
3209;172;1;5;0
3210;172;1;5;0
3211;172;1;5;0
3212;172;1;5;0
3213;172;1;5;0
3214;172;1;5;0
3215;172;1;5;0
3216;172;1;5;0
3217;172;1;5;0
3218;172;1;5;0
3219;172;1;5;0
3220;172;1;5;0
3221;172;1;5;0
3222;172;1;5;0
3223;172;1;5;0
3224;172;1;5;0
3225;172;1;5;0
3226;172;1;5;0
3227;172;1;5;0
3228;172;1;5;0
3229;172;1;5;0
3230;172;1;5;0
3231;172;1;5;0
3232;172;1;5;0
3233;172;1;5;0
3234;172;1;5;0
3235;172;1;5;0
3236;172;1;5;0
3237;172;1;5;0
3238;172;1;5;0
3239;172;1;5;0
3240;172;1;5;0
3241;172;1;5;0
3242;172;1;5;0
3243;172;1;5;0
3244;172;1;5;0
3245;172;1;5;0
3246;172;1;5;0
3247;172;1;5;0
3248;172;1;5;0
3249;172;1;5;0
3250;172;1;5;0
3251;172;1;5;0
3252;172;1;5;0
3253;172;1;5;0
3254;172;1;5;0
3255;172;1;5;0
3256;172;1;5;0
3257;172;1;5;0
3258;172;1;5;0
3259;172;1;5;0
3260;172;1;5;0
3261;172;1;5;0
3262;172;1;5;0
3263;172;1;5;0
3264;172;1;5;0
3265;172;1;5;0
3266;172;1;5;0
3267;172;1;5;0
3268;172;1;5;0
3269;172;1;5;0
3270;172;1;5;0
3271;172;1;5;0
3272;172;1;5;0
3273;172;1;5;0
3274;172;1;5;0
3275;172;1;5;0
3276;172;1;5;0
3277;172;1;5;0
3278;172;1;5;0
3279;172;1;5;0
3280;172;1;5;0
3281;172;1;5;0
3282;172;1;5;0
3283;172;1;5;0
3284;172;1;5;0
3285;172;1;5;0
3286;172;1;5;0
3287;172;1;5;0
3288;172;1;5;0
3289;172;1;5;0
3290;172;1;5;0
3291;172;1;5;0
3292;172;1;5;0
3293;172;1;5;0
3294;172;1;5;0
3295;172;1;5;0
3296;172;1;5;0
3297;172;1;5;0
3298;172;1;5;0
3299;172;1;5;0
3300;172;1;5;0
3301;172;1;5;0
3302;172;1;5;0
3303;172;1;5;0
3304;172;1;5;0
3305;172;1;5;0
3306;172;1;5;0
3307;172;1;5;0
3308;172;1;5;0
3309;172;1;5;0
3310;172;1;5;0
3311;172;1;5;0
3312;172;1;5;0
3313;172;1;5;0
3314;172;1;5;0
3315;172;1;5;0
3316;172;1;5;0
3317;172;1;5;0
3318;172;1;5;0
3319;172;1;5;0
3320;172;1;5;0
3321;172;1;5;0
3322;172;1;5;0
3323;172;1;5;0
3324;172;1;5;0
3325;172;1;5;0
3326;172;1;5;0
3327;172;1;5;0
3328;172;1;5;0
3329;172;1;5;0
3330;172;1;5;0
3331;172;1;5;0
3332;172;1;5;0
3333;172;1;5;0
3334;172;1;5;0
3335;172;1;5;0
3336;172;1;5;0
3337;172;1;5;0
3338;172;1;5;0
3339;172;1;5;0
3340;172;1;5;0
3341;172;1;5;0
3342;172;1;5;0
3343;172;1;5;0
3344;172;1;5;0
3345;172;1;5;0
3346;172;1;5;0
3347;172;1;5;0
3348;172;1;5;0
3349;172;1;5;0
3350;172;1;5;0
3351;172;1;5;0
3352;172;1;5;0
3353;172;1;5;0
3354;172;1;5;0
3355;172;1;5;0
3356;172;1;5;0
3357;172;1;5;0
3358;172;1;5;0
3359;172;1;5;0
3360;172;1;5;0
3361;172;1;5;0
3362;172;1;5;0
3363;172;1;5;0
3364;172;1;5;0
3365;172;1;5;0
3366;172;1;5;0
3367;172;1;5;0
3368;172;1;5;0
3369;172;1;5;0
3370;172;1;5;0
3371;172;1;5;0
3372;172;1;5;0
3373;172;1;5;0
3374;172;1;5;0
3375;172;1;5;0
3376;172;1;5;0
3377;172;1;5;0
3378;172;1;5;0
3379;172;1;5;0
3380;172;1;5;0
3381;172;1;5;0
3382;172;1;5;0
3383;172;1;5;0
3384;172;1;5;0
3385;172;1;5;0
3386;172;1;5;0
3387;172;1;5;0
3388;172;1;5;0
3389;172;1;5;0
3390;172;1;5;0
3391;172;1;5;0
3392;172;1;5;0
3393;172;1;5;0
3394;172;1;5;0
3395;172;1;5;0
3396;172;1;5;0
3397;172;1;5;0
3398;172;1;5;0
3399;172;1;5;0
3400;172;1;5;0
3401;172;1;5;0
3402;172;1;5;0
3403;172;1;5;0
3404;171;1;5;0
3405;171;1;5;0
3406;171;1;5;0
3407;171;1;5;0
3408;171;1;5;0
3409;171;1;5;0
3410;171;1;5;0
3411;171;1;5;0
3412;171;1;5;0
3413;171;1;5;0
3414;171;1;5;0
3415;171;1;5;0
3416;171;1;5;0
3417;171;1;5;0
3418;171;1;5;0
3419;171;1;5;0
3420;171;1;5;0
3421;171;1;5;0
3422;171;1;5;0
3423;171;1;5;0
3424;171;1;5;0
3425;171;1;5;0
3426;171;1;5;0
3427;171;1;5;0
3428;171;1;5;0
3429;171;1;5;0
3430;171;1;5;0
3431;171;1;5;0
3432;171;1;5;0
3433;171;1;5;0
3434;171;1;5;0
3435;171;1;5;0
3436;171;1;5;0
3437;171;1;5;0
3438;171;1;5;0
3439;171;1;5;0
3440;171;1;5;0
3441;171;1;5;0
3442;171;1;5;0
3443;171;1;5;0
3444;171;1;5;0
3445;171;1;5;0
3446;171;1;5;0
3447;171;1;5;0
3448;171;1;5;0
3449;171;1;5;0
3450;171;1;5;0
3451;171;1;5;0
3452;171;1;5;0
3453;171;1;5;0
3454;171;1;5;0
3455;171;1;5;0
3456;171;1;5;0
3457;171;1;5;0
3458;171;1;5;0
3459;171;1;5;0
3460;171;1;5;0
3461;171;1;5;0
3462;171;1;5;0
3463;171;1;5;0
3464;171;1;5;0
3465;171;1;5;0
3466;171;1;5;0
3467;171;1;5;0
3468;171;1;5;0
3469;171;1;5;0
3470;171;1;5;0
3471;171;1;5;0
3472;171;1;5;0
3473;171;1;5;0
3474;171;1;5;0
3475;171;1;5;0
3476;171;1;5;0
3477;171;1;5;0
3478;171;1;5;0
3479;171;1;5;0
3480;171;1;5;0
3481;171;1;5;0
3482;171;1;5;0
3483;171;1;5;0
3484;171;1;5;0
3485;171;1;5;0
3486;171;1;5;0
3487;171;1;5;0
3488;171;1;5;0
3489;171;1;5;0
3490;171;1;5;0
3491;171;1;5;0
3492;171;1;5;0
3493;171;1;5;0
3494;171;1;5;0
3495;171;1;5;0
3496;171;1;5;0
3497;171;1;5;0
3498;171;1;5;0
3499;171;1;5;0
3500;171;1;5;0
3501;171;1;5;0
3502;171;1;5;0
3503;171;1;5;0
3504;171;1;5;0
3505;171;1;5;0
3506;171;1;5;0
3507;171;1;5;0
3508;171;1;5;0
3509;171;1;5;0
3510;171;1;5;0
3511;171;1;5;0
3512;171;1;5;0
3513;171;1;5;0
3514;171;1;5;0
3515;171;1;5;0
3516;171;1;5;0
3517;171;1;5;0
3518;171;1;5;0
3519;171;1;5;0
3520;171;1;5;0
3521;171;1;5;0
3522;171;1;5;0
3523;171;1;5;0
3524;171;1;5;0
3525;171;1;5;0
3526;171;1;5;0
3527;171;1;5;0
3528;171;1;5;0
3529;171;1;5;0
3530;171;1;5;0
3531;171;1;5;0
3532;171;1;5;0
3533;171;1;5;0
3534;171;1;5;0
3535;171;1;5;0
3536;171;1;5;0
3537;171;1;5;0
3538;171;1;5;0
3539;171;1;5;0
3540;171;1;5;0
3541;171;1;5;0
3542;171;1;5;0
3543;171;1;5;0
3544;171;1;5;0
3545;171;1;5;0
3546;171;1;5;0
3547;171;1;5;0
3548;171;1;5;0
3549;171;1;5;0
3550;171;1;5;0
3551;171;1;5;0
3552;171;1;5;0
3553;171;1;5;0
3554;171;1;5;0
3555;171;1;5;0
3556;171;1;5;0
3557;171;1;5;0
3558;171;1;5;0
3559;171;1;5;0
3560;171;1;5;0
3561;171;1;5;0
3562;171;1;5;0
3563;171;1;5;0
3564;171;1;5;0
3565;171;1;5;0
3566;171;1;5;0
3567;171;1;5;0
3568;171;1;5;0
3569;171;1;5;0
3570;171;1;5;0
3571;171;1;5;0
3572;171;1;5;0
3573;171;1;5;0
3574;171;1;5;0
3575;171;1;5;0
3576;171;1;5;0
3577;171;1;5;0
3578;171;1;5;0
3579;171;1;5;0
3580;171;1;5;0
3581;171;1;5;0
3582;171;1;5;0
3583;171;1;5;0
3584;171;1;5;0
3585;171;1;5;0
3586;171;1;5;0
3587;171;1;4;0
3588;171;1;4;0
3589;171;1;4;0
3590;171;1;4;0
3591;171;1;4;0
3592;171;1;4;0
3593;171;1;4;0
3594;171;1;4;0
3595;171;1;4;0
3596;171;1;4;0
3597;171;1;4;0
3598;171;1;4;0
3599;171;1;4;0
3600;171;1;4;0
3601;171;1;4;0
3602;171;1;4;0
3603;171;1;4;0
3604;171;1;4;0
3605;171;1;4;0
3606;171;1;4;0
3607;171;1;4;0
3608;171;1;4;0
3609;171;1;4;0
3610;171;1;4;0
3611;171;1;4;0
3612;171;1;4;0
3613;171;1;4;0
3614;171;1;4;0
3615;171;1;4;0
3616;171;1;4;0
3617;171;1;4;0
3618;171;1;4;0
3619;171;1;4;0
3620;171;1;4;0
3621;171;1;4;0
3622;171;1;4;0
3623;171;1;4;0
3624;171;1;4;0
3625;171;1;4;0
3626;171;1;4;0
3627;171;1;4;0
3628;171;1;4;0
3629;171;1;4;0
3630;171;1;4;0
3631;171;1;4;0
3632;171;1;4;0
3633;171;1;4;0
3634;171;1;4;0
3635;171;1;4;0
3636;171;1;4;0
3637;171;1;4;0
3638;171;1;4;0
3639;171;1;4;0
3640;171;1;4;0
3641;171;1;4;0
3642;171;1;4;0
3643;171;1;4;0
3644;171;1;4;0
3645;171;1;4;0
3646;171;1;4;0
3647;171;1;4;0
3648;171;1;4;0
3649;171;1;4;0
3650;171;1;4;0
3651;171;1;4;0
3652;171;1;4;0
3653;171;1;4;0
3654;171;1;4;0
3655;171;1;4;0
3656;171;1;4;0
3657;171;1;4;0
3658;171;1;4;0
3659;171;1;4;0
3660;171;1;4;0
3661;171;1;4;0
3662;171;1;4;0
3663;171;1;4;0
3664;171;1;4;0
3665;171;1;4;0
3666;171;1;4;0
3667;171;1;4;0
3668;171;1;4;0
3669;171;1;4;0
3670;171;1;4;0
3671;171;1;4;0
3672;171;1;4;0
3673;171;1;4;0
3674;171;1;4;0
3675;171;1;4;0
3676;171;1;4;0
3677;171;1;4;0
3678;171;1;4;0
3679;171;1;4;0
3680;171;1;4;0
3681;171;1;4;0
3682;171;1;4;0
3683;171;1;4;0
3684;171;1;4;0
3685;171;1;4;0
3686;171;1;4;0
3687;171;1;4;0
3688;171;1;4;0
3689;171;1;4;0
3690;171;1;4;0
3691;171;1;4;0
3692;171;1;4;0
3693;171;1;4;0
3694;171;1;4;0
3695;171;1;4;0
3696;171;1;4;0
3697;171;1;4;0
3698;171;1;4;0
3699;171;1;4;0
3700;171;1;4;0
3701;171;1;4;0
3702;171;1;4;0
3703;171;1;4;0
3704;171;1;4;0
3705;171;1;4;0
3706;171;1;4;0
3707;171;1;4;0
3708;171;1;4;0
3709;171;1;4;0
3710;171;1;4;0
3711;171;1;4;0
3712;171;1;4;0
3713;171;1;4;0
3714;171;1;4;0
3715;171;1;4;0
3716;171;1;4;0
3717;171;1;4;0
3718;171;1;4;0
3719;171;1;4;0
3720;171;1;4;0
3721;171;1;4;0
3722;171;1;4;0
3723;171;1;4;0
3724;171;1;4;0
3725;171;1;4;0
3726;171;1;4;0
3727;171;1;4;0
3728;171;1;4;0
3729;171;1;4;0
3730;171;1;4;0
3731;171;1;4;0
3732;171;1;4;0
3733;171;1;4;0
3734;171;1;4;0
3735;171;1;4;0
3736;171;1;4;0
3737;171;1;4;0
3738;171;1;4;0
3739;171;1;4;0
3740;171;1;4;0
3741;171;1;4;0
3742;171;1;4;0
3743;171;1;4;0
3744;171;1;4;0
3745;171;1;4;0
3746;171;1;4;0
3747;171;1;4;0
3748;171;1;4;0
3749;171;1;4;0
3750;171;1;4;0
3751;171;1;4;0
3752;171;1;4;0
3753;171;1;4;0
3754;171;1;4;0
3755;171;1;4;0
3756;171;1;4;0
3757;171;1;4;0
3758;171;1;4;0
3759;171;1;4;0
3760;171;1;4;0
3761;171;1;4;0
3762;171;1;4;0
3763;171;1;4;0
3764;171;1;4;0
3765;171;1;4;0
3766;171;1;4;0
3767;171;1;4;0
3768;171;1;4;0
3769;171;1;4;0
3770;171;1;4;0
3771;171;1;4;0
3772;171;1;4;0
3773;171;1;4;0
3774;171;1;4;0
3775;171;1;4;0
3776;171;1;4;0
3777;171;1;4;0
3778;171;1;4;0
3779;171;1;4;0
3780;171;1;4;0
3781;171;1;4;0
3782;171;1;4;0
3783;171;1;4;0
3784;171;1;4;0
3785;171;1;4;0
3786;171;1;4;0
3787;171;1;4;0
3788;171;1;4;0
3789;171;1;4;0
3790;171;1;4;0
3791;171;1;4;0
3792;171;1;4;0
3793;171;1;4;0
3794;171;1;4;0
3795;171;1;4;0
3796;171;1;4;0
3797;171;1;4;0
3798;171;1;4;0
3799;171;1;4;0
3800;171;1;4;0
3801;171;1;4;0
3802;171;1;4;0
3803;171;1;4;0
3804;171;1;4;0
3805;171;1;4;0
3806;171;1;4;0
3807;171;1;4;0
3808;171;1;4;0
3809;171;1;4;0
3810;171;1;4;0
3811;171;1;4;0
3812;171;1;4;0
3813;171;1;4;0
3814;171;1;4;0
3815;171;1;4;0
3816;171;1;4;0
3817;171;1;4;0
3818;171;1;4;0
3819;171;1;4;0
3820;171;1;4;0
3821;171;1;4;0
3822;171;1;4;0
3823;171;1;4;0
3824;171;1;4;0
3825;171;1;4;0
3826;171;1;4;0
3827;171;1;4;0
3828;171;1;4;0
3829;171;1;4;0
3830;171;1;4;0
3831;171;1;4;0
3832;171;1;4;0
3833;171;1;4;0
3834;171;1;4;0
3835;171;1;4;0
3836;171;1;4;0
3837;171;1;4;0
3838;171;1;4;0
3839;171;1;4;0
3840;171;1;4;0
3841;171;1;4;0
3842;171;1;4;0
3843;171;1;4;0
3844;171;1;4;0
3845;171;1;4;0
3846;171;1;4;0
3847;171;1;4;0
3848;171;1;4;0
3849;171;1;4;0
3850;171;1;4;0
3851;171;1;4;0
3852;171;1;4;0
3853;171;1;4;0
3854;171;1;4;0
3855;171;1;4;0
3856;171;1;4;0
3857;171;1;4;0
3858;171;1;4;0
3859;171;1;4;0
3860;171;1;4;0
3861;171;1;4;0
3862;171;1;4;0
3863;171;1;4;0
3864;171;1;4;0
3865;171;1;4;0
3866;171;1;4;0
3867;171;1;4;0
3868;171;1;4;0
3869;171;1;4;0
3870;171;1;4;0
3871;171;1;4;0
3872;171;1;4;0
3873;171;1;4;0
3874;171;1;4;0
3875;171;1;4;0
3876;171;1;4;0
3877;171;1;4;0
3878;171;1;4;0
3879;171;1;4;0
3880;171;1;4;0
3881;171;1;4;0
3882;171;1;4;0
3883;171;1;4;0
3884;171;1;4;0
3885;171;1;4;0
3886;171;1;4;0
3887;171;1;4;0
3888;171;1;4;0
3889;171;1;4;0
3890;171;1;4;0
3891;171;1;4;0
3892;171;1;4;0
3893;171;1;4;0
3894;171;1;4;0
3895;171;1;4;0
3896;171;1;4;0
3897;171;1;4;0
3898;171;1;4;0
3899;171;1;4;0
3900;171;1;4;0
3901;171;1;4;0
3902;171;1;4;0
3903;171;1;4;0
3904;171;1;4;0
3905;171;1;4;0
3906;171;1;4;0
3907;171;1;4;0
3908;171;1;4;0
3909;171;1;4;0
3910;171;1;4;0
3911;171;1;4;0
3912;171;1;4;0
3913;171;1;4;0
3914;171;1;4;0
3915;171;1;4;0
3916;171;1;4;0
3917;171;1;4;0
3918;171;1;4;0
3919;171;1;4;0
3920;171;1;4;0
3921;171;1;4;0
3922;171;1;4;0
3923;171;1;4;0
3924;171;1;4;0
3925;171;1;4;0
3926;171;1;4;0
3927;171;1;4;0
3928;171;1;4;0
3929;171;1;4;0
3930;171;1;4;0
3931;171;1;4;0
3932;171;1;4;0
3933;171;1;4;0
3934;171;1;4;0
3935;171;1;4;0
3936;171;1;4;0
3937;171;1;4;0
3938;171;1;4;0
3939;171;1;4;0
3940;171;1;4;0
3941;171;1;4;0
3942;171;1;4;0
3943;171;1;4;0
3944;171;1;4;0
3945;171;1;4;0
3946;171;1;4;0
3947;171;1;4;0
3948;171;1;4;0
3949;171;1;4;0
3950;171;1;4;0
3951;171;1;4;0
3952;171;1;4;0
3953;171;1;4;0
3954;171;1;4;0
3955;171;1;4;0
3956;171;1;4;0
3957;171;1;4;0
3958;171;1;4;0
3959;171;1;4;0
3960;171;1;4;0
3961;171;1;4;0
3962;171;1;4;0
3963;171;1;4;0
3964;171;1;4;0
3965;171;1;4;0
3966;171;1;4;0
3967;171;1;4;0
3968;171;1;4;0
3969;171;1;4;0
3970;171;1;4;0
3971;171;1;4;0
3972;171;1;4;0
3973;171;1;4;0
3974;171;1;4;0
3975;171;1;4;0
3976;171;1;4;0
3977;171;1;4;0
3978;171;1;4;0
3979;171;1;4;0
3980;171;1;4;0
3981;171;1;4;0
3982;171;1;4;0
3983;171;1;4;0
3984;171;1;4;0
3985;171;1;4;0
3986;171;1;4;0
3987;171;1;4;0
3988;171;1;4;0
3989;171;1;4;0
3990;171;1;4;0
3991;171;1;4;0
3992;171;1;4;0
3993;171;1;4;0
3994;171;1;4;0
3995;171;1;4;0
3996;171;1;4;0
3997;171;1;4;0
3998;171;1;4;0
3999;171;1;4;0
4000;171;1;4;0
4001;171;1;4;0
4002;171;1;4;0
4003;171;1;4;0
4004;171;1;4;0
4005;171;1;4;0
4006;171;1;4;0
4007;171;1;4;0
4008;171;1;4;0
4009;171;1;4;0
4010;171;1;4;0
4011;171;1;4;0
4012;171;1;4;0
4013;171;1;4;0
4014;171;1;4;0
4015;171;1;4;0
4016;171;1;4;0
4017;171;1;4;0
4018;171;1;4;0
4019;171;1;4;0
4020;171;1;4;0
4021;171;1;4;0
4022;171;1;4;0
4023;171;1;4;0
4024;171;1;4;0
4025;171;1;4;0
4026;171;1;4;0
4027;171;1;4;0
4028;171;1;4;0
4029;171;1;4;0
4030;171;1;4;0
4031;171;1;4;0
4032;171;1;4;0
4033;171;1;4;0
4034;171;1;4;0
4035;171;1;4;0
4036;171;1;4;0
4037;171;1;4;0
4038;171;1;4;0
4039;171;1;4;0
4040;171;1;4;0
4041;171;1;4;0
4042;171;1;4;0
4043;171;1;4;0
4044;171;1;4;0
4045;171;1;4;0
4046;171;1;4;0
4047;171;1;4;0
4048;171;1;4;0
4049;171;1;4;0
4050;171;1;4;0
4051;171;1;4;0
4052;171;1;4;0
4053;171;1;4;0
4054;171;1;4;0
4055;171;1;4;0
4056;171;1;4;0
4057;171;1;4;0
4058;171;1;4;0
4059;171;1;4;0
4060;171;1;4;0
4061;171;1;4;0
4062;171;1;4;0
4063;171;1;4;0
4064;171;1;4;0
4065;171;1;4;0
4066;171;1;4;0
4067;171;0;4;0
4068;171;0;4;0
4069;171;0;4;0
4070;171;0;4;0
4071;171;0;4;0
4072;171;0;4;0
4073;171;0;4;0
4074;171;0;4;0
4075;171;0;4;0
4076;171;0;4;0
4077;171;0;4;0
4078;171;0;4;0
4079;171;0;4;0
4080;171;0;4;0
4081;171;0;4;0
4082;171;0;4;0
4083;171;0;4;0
4084;171;0;4;0
4085;171;0;4;0
4086;171;0;4;0
4087;171;0;4;0
4088;171;0;4;0
4089;171;0;4;0
4090;171;0;4;0
4091;171;0;4;0
4092;171;0;4;0
4093;171;0;4;0
4094;171;0;4;0
4095;171;0;4;0
4096;171;0;4;0
4097;171;0;4;0
4098;171;0;4;0
4099;171;0;4;0
4100;171;0;4;0
4101;171;0;4;0
4102;171;0;4;0
4103;171;0;4;0
4104;171;0;4;0
4105;171;0;4;0
4106;171;0;4;0
4107;171;0;4;0
4108;171;0;4;0
4109;171;0;4;0
4110;171;0;4;0
4111;171;0;4;0
4112;171;0;4;0
4113;171;0;4;0
4114;171;0;4;0
4115;171;0;4;0
4116;171;0;4;0
4117;171;0;4;0
4118;171;0;4;0
4119;171;0;4;0
4120;171;0;4;0
