apc.00;apc.10;apc.01;apc.11;kras.00;kras.10;kras.01;kras.11;p53.00;p53.10;p53.01;p53.11
0.405165232;0.153846154;0.351569009;0.089419606;0.191891141;0.280477645;0.322688142;0.204943071;0.404887531;0.165787281;0.164398778;0.264926409
0.40726257;0.159217877;0.354189944;0.079329609;0.194692737;0.282960894;0.323184358;0.199162011;0.409217877;0.165363128;0.166480447;0.258938547
0.409346847;0.162162162;0.358671171;0.06981982;0.197353604;0.288006757;0.318975225;0.195664414;0.412162162;0.163851351;0.169763514;0.254222973
0.382130763;0.151341495;0.329512894;0.137014848;0.183902058;0.266475645;0.294087002;0.255535296;0.38369367;0.14873665;0.159937484;0.307632196
0.402289452;0.15944399;0.342055056;0.096211502;0.191877896;0.283728536;0.305532843;0.218860725;0.399836468;0.152630144;0.168165713;0.279367675
0.413947001;0.165411437;0.349511855;0.071129707;0.19972106;0.286471409;0.310739191;0.20306834;0.411994421;0.153974895;0.171269177;0.262761506
0.417939461;0.16523188;0.344626493;0.072202166;0.201610664;0.285476257;0.312135518;0.200777562;0.414329353;0.153846154;0.166898084;0.264926409
0.423163842;0.168926554;0.354519774;0.053389831;0.209322034;0.290677966;0.311016949;0.188983051;0.42259887;0.156779661;0.168079096;0.252542373
0.427635328;0.170655271;0.359259259;0.042450142;0.211680912;0.292592593;0.310541311;0.185185185;0.427350427;0.157264957;0.168376068;0.247008547
0.40625;0.162176724;0.340247845;0.091325431;0.20231681;0.276131466;0.294450431;0.227101293;0.406788793;0.150053879;0.158674569;0.284482759
0.408190941;0.164361269;0.342826146;0.084621644;0.205044752;0.278546244;0.29346352;0.222945484;0.40981828;0.152698671;0.157851912;0.279631136
0.415401601;0.169196798;0.349986199;0.065415402;0.209218879;0.284294783;0.297543472;0.208942865;0.418437759;0.155672095;0.159260282;0.266629865
0.416133519;0.173574409;0.3527121;0.057579972;0.212517385;0.288178025;0.296244784;0.203059805;0.418358832;0.159666203;0.16216968;0.259805285
0.41448468;0.177158774;0.355153203;0.053203343;0.213649025;0.293871866;0.296657382;0.195821727;0.420891365;0.163231198;0.162116992;0.253760446
0.418378679;0.175180455;0.352581899;0.053858967;0.214325375;0.290949473;0.295391449;0.199333703;0.42004442;0.163242643;0.162409772;0.254303165
0.366755255;0.154868326;0.304421358;0.173955062;0.186035274;0.252476444;0.257791737;0.303696545;0.361681566;0.143271322;0.144479343;0.35056777
0.385721493;0.161957619;0.314833502;0.137487386;0.196266398;0.264883956;0.269172553;0.269677094;0.375378406;0.150605449;0.152623613;0.321392533
0.398030578;0.167141747;0.32314071;0.111686966;0.204716248;0.27468256;0.27235035;0.248250842;0.387665198;0.157294636;0.155739829;0.299300337
0.405023548;0.169806384;0.326007326;0.099162742;0.207744636;0.28021978;0.270015699;0.242019885;0.390633176;0.162480377;0.155677656;0.291208791
0.414361702;0.173670213;0.331117021;0.080851064;0.21356383;0.282712766;0.275265957;0.228457447;0.397606383;0.162765957;0.160106383;0.279521277
0.422462788;0.178619756;0.336941813;0.061975643;0.217050068;0.285520974;0.282002706;0.215426252;0.40405954;0.164817321;0.165087957;0.266035183
0.354510513;0.15012435;0.280352702;0.215012435;0.179516165;0.239430251;0.23920416;0.341849423;0.339136333;0.135202351;0.139498078;0.386163238
0.408264033;0.172037422;0.319906445;0.0997921;0.207380457;0.278066528;0.274428274;0.24012474;0.386954262;0.154106029;0.163201663;0.295738046
0.440369541;0.18281075;0.349384099;0.02743561;0.224524076;0.299832027;0.293113102;0.182530795;0.415733483;0.166013438;0.179731243;0.238521837
0.451640514;0.184022825;0.361768902;0.00256776;0.232810271;0.305278174;0.29871612;0.163195435;0.427389444;0.170328103;0.182596291;0.219686163
0.451226469;0.182829435;0.363091843;0.002852253;0.234169994;0.3040502;0.301197946;0.16058186;0.429549344;0.171705647;0.181973759;0.216771249
0.450284091;0.181818182;0.362784091;0.005113636;0.236931818;0.302556818;0.299715909;0.160795455;0.428693182;0.171590909;0.183806818;0.215909091
0.449914627;0.182128628;0.363118953;0.004837792;0.240182129;0.303357997;0.297097325;0.15936255;0.428286853;0.172168469;0.184689812;0.214854866
0.450640114;0.179516358;0.365007112;0.004836415;0.240967283;0.302133713;0.297866287;0.159032717;0.429018492;0.173541963;0.184068279;0.213371266
0.452062589;0.177240398;0.365291607;0.005405405;0.239829303;0.305263158;0.295590327;0.159317212;0.424182077;0.176955903;0.186059744;0.212802276
0.452245594;0.179363275;0.362990335;0.005400796;0.237350767;0.307845367;0.297328027;0.157475839;0.420977828;0.179363275;0.188459352;0.211199545
0.454107649;0.179320113;0.356657224;0.009915014;0.23427762;0.306232295;0.298583569;0.160906516;0.420113314;0.179886686;0.186402266;0.213597734
0.457069991;0.180221026;0.353357892;0.009351091;0.233210541;0.310002834;0.297534712;0.159251913;0.416831964;0.177954095;0.192405781;0.212808161
0.461603854;0.181071125;0.34797393;0.009351091;0.234344007;0.314820062;0.293567583;0.157268348;0.417682063;0.174270332;0.196656277;0.211391329
0.462496462;0.185111803;0.34248514;0.009906595;0.234644778;0.317860175;0.291819983;0.155675064;0.413529578;0.174922162;0.201245401;0.210302859
0.464386659;0.188241945;0.33691351;0.010457886;0.234878462;0.315997739;0.297060486;0.152063313;0.413510458;0.173544375;0.205483324;0.207461843
0.461840629;0.188552189;0.330246914;0.019360269;0.232603816;0.31369248;0.301627385;0.152076319;0.411616162;0.173681257;0.204545455;0.210157127
0.453450164;0.18373494;0.321741512;0.041073384;0.227820372;0.310788609;0.293537788;0.167853231;0.404983571;0.168127054;0.202081051;0.224808324
0.460011031;0.185052399;0.32184225;0.033094319;0.231384446;0.314671815;0.298676227;0.155267512;0.409817981;0.169332598;0.207391065;0.213458356
0.467313019;0.18365651;0.32132964;0.027700831;0.232409972;0.316620499;0.302216066;0.148753463;0.414404432;0.171191136;0.207756233;0.206648199
0.470588235;0.184239734;0.320477248;0.024694784;0.235016648;0.316037736;0.305493896;0.14345172;0.42036626;0.172308546;0.205049945;0.20227525
0.474298416;0.183384273;0.318699639;0.023617672;0.235343151;0.317310364;0.311197555;0.13614893;0.424006669;0.172825785;0.2072798;0.195887747
0.477839335;0.182271468;0.315512465;0.024376731;0.235457064;0.318836565;0.312465374;0.133240997;0.423822715;0.17534626;0.209695291;0.191135734
0.467867706;0.17800484;0.302231783;0.051895671;0.229900511;0.311105136;0.305458457;0.153535897;0.41382092;0.172358161;0.20408712;0.209733799
0.475440977;0.178018996;0.305291723;0.041248304;0.235820896;0.312890095;0.312347354;0.138941655;0.420081411;0.176662144;0.204070556;0.199185889
0.47742111;0.177638738;0.307671382;0.03726877;0.236126224;0.31773667;0.312840044;0.133297062;0.421653972;0.177910773;0.205114255;0.195321001
0.483219645;0.179536153;0.3053206;0.031923602;0.236289222;0.324693042;0.311050477;0.127967258;0.419099591;0.178717599;0.210914052;0.191268759
0.487032487;0.182091182;0.301119301;0.02975703;0.235326235;0.326508327;0.315861316;0.122304122;0.415506416;0.18018018;0.215670216;0.188643189
0.481312181;0.181500403;0.294433988;0.042753428;0.233127185;0.322936273;0.309760688;0.134175854;0.407636461;0.178811508;0.214304921;0.199247109
0.470771629;0.171213302;0.28422967;0.073785399;0.22785139;0.311249675;0.300857366;0.160041569;0.393348922;0.175110418;0.207846194;0.223694466
0.474713243;0.169968717;0.285974974;0.069343066;0.232533889;0.312043796;0.298748697;0.156673618;0.392075078;0.17831074;0.209854015;0.219760167
0.482511924;0.173555909;0.292262851;0.051669316;0.237943826;0.317965024;0.301006889;0.143084261;0.394806571;0.185479597;0.214096449;0.205617382
0.485904255;0.174202128;0.293351064;0.046542553;0.242819149;0.319414894;0.303457447;0.134308511;0.395212766;0.189095745;0.215691489;0.2
0.486443381;0.174641148;0.293460925;0.045454545;0.247474747;0.319245082;0.300637959;0.132642212;0.393673578;0.19138756;0.217969165;0.196969697
0.494098712;0.174892704;0.294796137;0.036212446;0.250536481;0.323497854;0.30498927;0.120976395;0.397800429;0.196351931;0.218079399;0.18776824
0.47109753;0.168321874;0.277310924;0.083269672;0.241405653;0.306850013;0.294626942;0.157117392;0.375859435;0.188439012;0.208810797;0.226890756
0.493797836;0.172077065;0.283188176;0.050936923;0.252045395;0.318025864;0.300870942;0.129057799;0.385062022;0.196093956;0.219846925;0.198997097
0.503572374;0.170150834;0.281291347;0.044985446;0.254300079;0.321778248;0.300079386;0.123842286;0.384493252;0.197671342;0.22519185;0.192643556
0.512593783;0.171221865;0.285369775;0.030814577;0.258842444;0.327170418;0.303858521;0.110128617;0.392550911;0.196409432;0.229903537;0.18113612
0.515339074;0.174111948;0.285522067;0.025026911;0.260495156;0.328040904;0.303552207;0.107911733;0.39262648;0.200484392;0.230355221;0.176533907
0.51800704;0.176008665;0.286758733;0.019225562;0.260763607;0.334416464;0.302734904;0.102085026;0.394530192;0.203899269;0.232331438;0.169239101
0.501713683;0.17585025;0.279462167;0.042973899;0.252306881;0.328499868;0.293962563;0.125230688;0.383337727;0.19878724;0.228051674;0.189823359
0.509630819;0.180845372;0.28223649;0.027287319;0.257624398;0.333868379;0.296415195;0.112092028;0.389513109;0.199036918;0.235152488;0.176297485
0.515641855;0.183656958;0.283980583;0.016720604;0.259439051;0.343851133;0.293419633;0.103290183;0.394282632;0.201456311;0.238673139;0.165587918
0.516033414;0.183777957;0.282942603;0.017246025;0.260037726;0.34707626;0.288870924;0.10401509;0.395850175;0.199676637;0.239558071;0.164915117
0.520021645;0.186417749;0.281385281;0.012175325;0.263798701;0.349837662;0.28517316;0.101190476;0.394480519;0.200757576;0.244859307;0.159902597
0.52127948;0.186771483;0.280834915;0.011114123;0.264028192;0.352399024;0.2832746;0.100298184;0.391976145;0.200054215;0.249390079;0.158579561
0.505665349;0.182081686;0.2743083;0.037944664;0.252964427;0.348353096;0.273254282;0.125428195;0.380764163;0.193939394;0.245586298;0.179710145
0.512710731;0.185710463;0.2782981;0.023280706;0.253411828;0.35804121;0.274819374;0.113727589;0.380786727;0.199357774;0.25234145;0.167514049
0.514947482;0.186910854;0.281443577;0.016698088;0.252356585;0.36385672;0.274441153;0.109345543;0.381362779;0.200915702;0.256127121;0.161594398
0.515436242;0.185234899;0.28;0.019328859;0.251006711;0.367516779;0.26738255;0.11409396;0.381744966;0.19704698;0.256644295;0.164563758
0.51453721;0.182715391;0.276607095;0.026140304;0.250466791;0.364097093;0.26273673;0.122699387;0.380368098;0.194451854;0.253934383;0.171245666
0.513959053;0.181334751;0.277585748;0.027120447;0.250731189;0.360542409;0.262164318;0.126562085;0.37835682;0.192501994;0.256580697;0.172560489
0.5;0.177136972;0.264418126;0.058444902;0.242276004;0.348352214;0.252574665;0.156797116;0.363027806;0.186405767;0.252059732;0.198506694
0.50745878;0.181104423;0.270348076;0.04108872;0.245747187;0.355927768;0.255953939;0.142371107;0.369798482;0.191311175;0.256477362;0.182412981
0.506459267;0.186395993;0.273398365;0.033746375;0.245188505;0.35908252;0.25889797;0.136831004;0.375692064;0.189296072;0.259688901;0.175322963
0.508036891;0.186824769;0.272990777;0.032147563;0.245059289;0.360737813;0.259025033;0.135177866;0.37654809;0.188405797;0.262977602;0.172068511
0.509483667;0.187302424;0.270547945;0.032665964;0.248155954;0.357218124;0.258429926;0.136195996;0.375131718;0.188092729;0.265542677;0.171232877
0.504924832;0.184033178;0.265422499;0.045619492;0.244686366;0.351477449;0.251684811;0.152151374;0.368843961;0.186625194;0.261534474;0.182996371
0.465405794;0.171893704;0.244912617;0.117787886;0.223605458;0.325113718;0.232224084;0.219056739;0.339956907;0.17213311;0.243236773;0.24467321
0.482562454;0.176106851;0.251298541;0.090032154;0.228790502;0.334652486;0.240168192;0.19638882;0.350234974;0.176848875;0.250556517;0.222359634
0.48985725;0.176558978;0.254946156;0.078637616;0.233909341;0.333082895;0.24567994;0.187327824;0.35687453;0.176058102;0.253693964;0.213373403
0.500508906;0.178880407;0.259033079;0.061577608;0.239949109;0.33740458;0.251399491;0.171246819;0.362849873;0.179389313;0.259541985;0.19821883
0.502940424;0.178982357;0.263615444;0.054461774;0.241114804;0.336742521;0.257734595;0.16440808;0.363078497;0.182306316;0.262081309;0.192533879
0.504075395;0.176515537;0.263372389;0.056036679;0.242485991;0.332399389;0.263372389;0.161742231;0.359398879;0.182883342;0.263372389;0.19434539
0.438631347;0.150993377;0.228476821;0.181898455;0.209271523;0.288520971;0.226490066;0.275717439;0.311258278;0.157174393;0.229359823;0.302207506
0.492079208;0.167821782;0.257425743;0.082673267;0.234158416;0.321039604;0.252722772;0.192079208;0.348267327;0.177722772;0.253712871;0.22029703
0.521411887;0.174409551;0.268621853;0.035556709;0.247858811;0.337399429;0.264988321;0.149753439;0.370620296;0.186867376;0.264209707;0.178302621
0.535600425;0.179330499;0.276567481;0.008501594;0.256376196;0.347236982;0.27205101;0.124335813;0.384165781;0.192082891;0.271253985;0.152497343
0.534221039;0.181624501;0.281491345;0.002663116;0.256724368;0.349933422;0.273501997;0.119840213;0.388015979;0.194407457;0.2689747;0.148601864
0.534542545;0.182982129;0.281408376;0.001066951;0.259269138;0.347292611;0.274206455;0.119231795;0.39103761;0.194451854;0.266204321;0.148306215
0.534846462;0.180774366;0.281441923;0.00293725;0.260080107;0.343391188;0.275567423;0.120961282;0.390387183;0.194659546;0.264619493;0.150333778
0.533529255;0.181138124;0.281859471;0.00347315;0.259417579;0.345711996;0.274913171;0.119957254;0.389527117;0.194496393;0.266363879;0.14961261
0.533475593;0.181915177;0.280341424;0.004267805;0.258735663;0.34622566;0.275273406;0.119765271;0.388903708;0.197119232;0.264870632;0.149106428
0.53132498;0.183684351;0.28072514;0.004265529;0.259130898;0.342575313;0.27832578;0.119968009;0.388962943;0.197280725;0.264196214;0.149560117
0.526540411;0.186716458;0.282475327;0.004267805;0.259002401;0.339557215;0.281941851;0.119498533;0.389170445;0.198719659;0.263270205;0.148839691
0.522830441;0.187449933;0.284913218;0.004806409;0.257943925;0.334846462;0.287049399;0.120160214;0.388518024;0.2;0.260881175;0.150600801
0.521287919;0.186269292;0.283661522;0.008781267;0.255455029;0.331293241;0.290313997;0.122937733;0.387972326;0.200638638;0.258116019;0.153273018
0.518184231;0.185027874;0.285372976;0.011414919;0.254844704;0.328643483;0.293336873;0.12317494;0.385718078;0.199628351;0.261746748;0.152906822
0.517341806;0.183214191;0.284352661;0.015091342;0.254169976;0.326449563;0.298120201;0.121260259;0.381784485;0.199629335;0.265554673;0.153031506
0.516697344;0.180909808;0.281093873;0.021298974;0.253747042;0.324217723;0.29555614;0.126479095;0.381014988;0.195372075;0.264528004;0.159084933
0.514165792;0.179958027;0.280954879;0.024921301;0.252098636;0.325550892;0.293809024;0.128541448;0.379590766;0.193074502;0.265739769;0.161594963
0.51269966;0.179628175;0.282272846;0.025399319;0.252945797;0.326787117;0.296674522;0.123592563;0.384655669;0.192982456;0.264728987;0.157632888
0.501411342;0.177059276;0.276879651;0.044649731;0.248139595;0.319219913;0.295098794;0.137541699;0.380292533;0.188863228;0.259430331;0.171413908
0.502835052;0.177319588;0.280670103;0.039175258;0.248453608;0.316237113;0.300515464;0.134793814;0.383505155;0.18943299;0.258762887;0.168298969
0.500897666;0.174660169;0.280071813;0.044370351;0.245960503;0.316234932;0.297768659;0.140035907;0.384457553;0.187996922;0.253654783;0.173890741
0.506290116;0.172528883;0.279589217;0.041591784;0.24338896;0.316302953;0.300641849;0.139666239;0.386136072;0.188960205;0.251604621;0.173299101
0.499491094;0.172264631;0.279643766;0.048600509;0.240966921;0.309669211;0.311195929;0.138167939;0.384987277;0.188040712;0.245801527;0.181170483
0.497980818;0.17163049;0.27385159;0.056537102;0.240030288;0.305148915;0.309187279;0.145633518;0.383644624;0.187279152;0.23977789;0.189298334
0.459759482;0.15333025;0.251618871;0.135291397;0.220629047;0.278214616;0.281221092;0.219935245;0.349676226;0.170906568;0.221554117;0.25786309
0.476845152;0.158948384;0.265315967;0.098890497;0.231066088;0.286541245;0.294500724;0.187891944;0.365653642;0.176796913;0.229377713;0.228171732
0.488751545;0.163658838;0.275648949;0.071940667;0.236588381;0.292954265;0.299381953;0.171075402;0.37354759;0.183930779;0.233127318;0.209394314
0.489288353;0.160305344;0.275547895;0.074858409;0.239103669;0.286382664;0.297709924;0.176803743;0.373307067;0.183452352;0.229253878;0.213986703
0.496498249;0.161830915;0.283391696;0.05827914;0.241870935;0.285392696;0.308904452;0.163831916;0.37893947;0.188094047;0.229864932;0.203101551
0.50518856;0.161225006;0.288028347;0.045558087;0.246013667;0.286256644;0.309288788;0.158440901;0.382941028;0.188559858;0.233358643;0.195140471
0.470823529;0.148;0.270352941;0.110823529;0.227294118;0.264470588;0.300941176;0.207294118;0.357176471;0.173882353;0.217176471;0.251764706
0.494267198;0.157527418;0.288384845;0.059820538;0.239531406;0.273928215;0.313559322;0.172981057;0.374376869;0.183449651;0.231306082;0.210867398
0.508914926;0.15919511;0.295975548;0.035914417;0.245287825;0.277126847;0.320173204;0.157412124;0.385124809;0.187722873;0.236118186;0.191034131
0.515088986;0.163786433;0.299716275;0.021408305;0.250967243;0.278050039;0.322672169;0.148310549;0.391797782;0.190611297;0.237038948;0.180551973
0.52007252;0.163170163;0.300699301;0.016058016;0.252525253;0.278166278;0.323232323;0.146076146;0.396011396;0.192178192;0.236985237;0.174825175
0.523995827;0.163015128;0.302816901;0.010172144;0.254303599;0.278821075;0.324204486;0.14267084;0.398017736;0.194835681;0.236567553;0.17057903
0.518184163;0.160691256;0.299200413;0.021924168;0.252514831;0.273665205;0.31906113;0.154758834;0.391797782;0.193448543;0.232654114;0.182099562
0.521930963;0.161951726;0.299506878;0.016610433;0.256164028;0.27433169;0.320788996;0.148715287;0.39631456;0.192577213;0.234362834;0.176745393
0.521975181;0.161323681;0.296277146;0.020423992;0.255170631;0.270682523;0.326525336;0.14762151;0.398655636;0.18795243;0.232419855;0.180972079
